feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
0.10285715,-1.4982624,-1.7255793,1.1797227,0.5,1.7681693,-0.46126705,-0.48393345,2.2096057,-0.55269295
-0.6037655,0.04655721,0.051467374,-0.08306325,0.5,0.31996518,-2.2527933,1.2371808,-0.7865721,-0.3816311
-1.4846238,-1.5044855,-1.5631143,-1.0652301,1.0,-1.4069434,0.33596817,-0.25447607,0.33237234,0.74012566
0.19965477,1.0130117,-0.76563376,1.4603418,0.0,-0.44184893,-0.27284455,-0.4580252,-1.7555056,-0.17354442
-1.3781464,-0.93381536,0.73255086,0.6184845,0.5,0.11088638,0.9701751,0.4753349,0.45390522,0.41580272
0.8869179,0.11854267,-1.5080367,0.6184845,0.5,1.7045921,-1.0984092,-1.0633545,-0.8857138,-0.6257731
0.48036787,1.2869155,1.1928562,-2.047397,1.0,-1.1081125,-0.6191229,1.0216248,-0.6248346,0.22992435
-0.9231976,0.49944445,-1.7127634,-0.784611,1.0,0.9760407,-1.5065253,-1.0559899,-1.1012865,0.77779764
-0.53600717,0.09430672,-0.86768705,-1.6264683,1.0,1.3994864,-1.0042906,-1.0500548,0.7321512,-0.73229957
1.1482714,-0.6224654,0.8505382,-0.5039919,1.0,-0.6286543,-1.181982,-0.9096898,1.0073043,0.7813581
-1.513663,-0.5926841,-0.626179,1.6006514,1.0,-0.27751362,0.9959737,0.7595,0.023385216,0.05237277
-0.35209167,0.5633816,-1.3717042,0.057246294,1.0,-1.0363092,-0.69826186,-0.61677533,-0.86442673,1.0454602
-1.6298202,1.6787938,-0.4732895,-0.5039919,0.0,-0.20346114,0.12417568,-1.3479958,1.5895231,-0.2014199
0.2964524,0.5371061,-0.7857214,-0.92492056,0.5,-0.036589973,-0.3807634,-0.60568,-0.75041014,0.38124466
-1.513663,0.17960043,1.2045876,0.19755584,0.0,0.65965,-1.2694652,-0.03204237,-2.1620324,-0.04060623
-1.0974333,0.77352196,-0.6363414,0.19755584,0.0,1.0901835,-0.16830042,-1.1809725,0.458389,-0.09621226
-1.1071131,-0.13847023,1.017563,-0.92492056,1.0,-0.74809605,0.59910333,-1.1516811,-1.1047747,0.25893041
0.4997274,-1.530151,1.3755485,1.7409608,0.5,-1.9673251,-1.2077594,2.1112964,0.9886088,0.5368075
-0.7005631,0.19510718,-0.21739373,-0.36368236,0.0,-0.02124478,0.8091128,-0.8605654,-0.3811377,-1.2495649
-0.3424119,1.553342,1.4383926,-0.36368236,1.0,0.29353753,-0.8497209,-0.32304236,0.6037132,1.4336336
-0.68120354,-1.1344923,-0.41387728,0.758794,1.0,0.24941769,-0.48298392,-0.367237,1.4015003,-1.859663
0.45132858,0.63387537,1.6266547,1.4603418,0.5,-0.32667324,0.5306831,-0.4213568,-1.2088588,-0.6848121
-0.68120354,-1.0464325,-1.4155322,-0.6443015,0.0,0.1247521,-0.6634362,0.6213467,-0.5659371,-0.09426907
-1.4265453,0.104166865,0.66314715,-0.784611,0.0,1.5154448,0.037574857,0.94814295,-0.07567107,0.41235596
-0.68120354,-1.4046303,-0.008748033,1.7409608,0.0,0.38173416,-0.31469083,-0.30595443,1.5375513,1.5761725
0.79980004,-0.18943791,-0.37795082,-0.36368236,1.0,-0.3733684,0.129368,-1.2364783,-0.6583827,-1.8582915
0.5287667,0.86117667,0.47428644,-0.08306325,0.5,-0.5001978,-2.3807392,1.2744402,-0.5945037,-0.5076941
-0.9522369,-0.5426271,0.72170275,-0.36368236,0.5,-0.16985236,-1.8296819,-0.095341094,0.47814056,-2.1268334
-1.3491071,0.54766244,-1.7108738,0.19755584,0.0,1.63674,0.61596704,1.7303218,-0.5772287,0.031621974
-0.7780012,0.99615425,-1.1454476,1.0394131,1.0,-0.1833007,1.0371814,-2.245586,0.15252589,0.27168357
-1.6975785,1.4487332,0.7536585,-0.08306325,0.0,-0.019794345,-0.9104867,0.19540322,-1.5515374,1.5907958
-0.013299993,-0.93062013,0.5913904,-0.36368236,0.5,-0.48231357,-0.24402834,1.9186063,2.21433,0.120634764
0.97403574,-0.36484826,1.6335025,2.02158,1.0,1.0989834,0.29471925,-0.35326412,-1.3477092,1.0440252
1.3418667,-1.2131252,0.9205557,0.758794,0.0,1.9598372,0.6932176,-0.22549342,-0.3217527,0.5838371
0.43196905,1.6731048,1.5803825,1.1797227,0.0,0.45061305,-2.0276773,0.2955117,-0.032481037,-0.4352482
1.2934679,1.4481256,0.71712416,-2.1877065,1.0,0.0827729,-0.8860403,-0.5587958,1.9126881,-1.4089607
0.46100834,0.11835445,-0.6895341,0.6184845,0.5,0.036782835,-0.33257937,-0.31207192,-1.3248458,0.2750023
1.0417941,1.1562011,-1.3596281,0.758794,1.0,-2.384307,0.7031402,-0.3378151,1.9837041,-1.492102
-0.30369285,0.053078834,0.9928419,0.47817495,0.0,0.74515086,2.4984305,-0.6274207,0.7571768,1.295207
0.92563695,0.4056781,0.5140612,0.758794,0.0,0.13416642,-0.22800572,1.2288566,0.41709533,-0.16206211
0.16093573,-1.4305768,-1.5584748,-0.92492056,0.0,0.42834204,-1.4069774,0.46107802,-0.9846337,1.1951774
-1.0780739,0.8581089,-0.47392747,0.758794,0.0,-0.7114622,0.40226808,0.25062823,0.57114124,-0.48021445
-0.6715238,-1.297996,1.6013424,-0.2233728,0.5,-0.38445687,1.3209958,0.808571,-0.7234866,0.26885077
-1.7169381,1.1013477,0.014159443,1.6006514,0.5,-0.41102493,0.10801412,-0.26435584,1.2666613,0.20934886
1.6322595,0.9500405,-0.22117837,0.6184845,0.0,1.021623,-0.9066485,-0.77420384,-0.971062,-0.045044117
1.4483441,0.69825995,-0.13434047,-0.08306325,0.5,-0.37875983,0.9579939,-0.6026243,-0.113158494,-0.4326595
1.3225071,-1.6125461,-0.99963206,-0.92492056,0.5,2.0826604,0.6635456,0.001783041,-0.5552731,0.39245602
1.6322595,-0.695321,-0.4438227,-0.784611,0.5,0.43086243,-1.0260808,-1.0592117,-0.98752296,-0.92616326
-0.8360798,-0.8328037,-0.43997616,1.1797227,0.0,-1.2756827,0.38142562,-0.500261,0.74131984,-1.2094353
-0.28433332,-0.49945778,-1.5439765,-1.0652301,1.0,-0.1285463,0.9972656,-0.5161166,0.53545874,1.2428269
1.2547488,-1.4356675,0.94326407,0.33786538,1.0,-0.6516751,1.18189,2.1245563,1.2090102,0.72716796
-0.42952976,1.4823345,-0.2776018,0.19755584,1.0,-2.1943824,-0.06644897,-2.773815,-1.7798752,0.06589161
0.6352441,0.16592227,1.1331849,0.47817495,0.0,1.599471,-0.35807943,-0.17961971,1.0641707,1.6651424
0.596525,-0.6870892,1.2311431,1.6006514,0.5,0.7031425,1.2272738,1.7256938,2.5054488,-0.26776552
-1.4555845,-0.37286857,-0.988812,-0.5039919,0.5,0.5332073,-1.2101605,0.12184446,-0.45164108,1.3227032
-1.3684666,-0.20032361,0.5599807,0.33786538,0.0,0.16540366,0.4385793,0.7534175,1.8951486,0.17557408
0.46100834,0.3266864,-0.08362906,-0.08306325,0.0,-1.3820176,-1.3700266,0.09982631,-0.26316127,-1.0247507
-1.4071857,0.034943257,1.3348067,-0.36368236,1.0,-0.48361713,1.0653763,-0.66733336,-1.3724097,1.8480402
0.40292978,1.4219832,-0.9757827,-1.6264683,1.0,0.8417808,-0.25804552,-2.241916,-0.30563244,0.99071085
-1.6975785,-0.029359339,0.6311319,1.1797227,0.0,-1.05122,1.2685832,0.20545569,1.048204,-0.12102103
1.3612262,1.6719865,0.3874858,-0.2233728,1.0,-2.5317693,0.49141276,-0.77560663,-0.8381765,0.72717124
0.3738905,1.1884682,-0.69910014,0.6184845,0.5,-0.227106,-1.2232202,-0.8003354,-0.60033864,-0.40370342
-1.029675,-1.0204006,-1.2510011,0.47817495,0.0,-0.14175755,1.4246278,-0.49898726,0.5935394,0.829149
-1.7169381,1.4604744,0.5401105,-0.92492056,0.0,0.13556342,1.5512452,1.7448614,0.0030601167,-2.3910785
1.4870632,-1.3369813,0.8425167,-0.5039919,0.5,0.72851866,0.8822865,2.4048376,0.584623,-1.0198014
-0.45856905,1.0717391,-0.6284144,1.3200322,0.5,0.6376058,-0.76158786,0.21720794,0.23782954,0.9792597
-0.6134452,-0.4290707,0.51643777,-0.08306325,0.5,0.2587698,-0.30601394,-0.46476722,0.4796253,-0.24965554
-0.8457595,1.2796842,-0.3519309,0.057246294,1.0,1.1955314,0.14542721,-1.1772264,-0.4323012,0.2075423
-1.1555119,1.24561,0.7542178,-2.047397,0.0,-1.5189698,-0.7037104,0.46854016,0.23173094,-1.3467857
0.12221667,1.0321448,-1.0332518,-1.3458492,1.0,0.5045818,1.6923466,1.7829056,-0.927373,1.847867
1.4870632,0.9775343,1.3697855,0.19755584,0.5,0.62653834,0.14432648,-0.24734038,1.2884337,1.1905296
0.20933454,-0.68999296,-0.7265451,0.33786538,1.0,-1.2395623,-2.7033482,-2.3789961,-0.6342747,-0.20068522
-1.5039834,-1.4587674,-0.44702622,-0.36368236,0.5,-1.5028706,0.33935583,0.67004967,1.1288475,-0.40469587
-0.08105832,-0.3522589,-1.5240257,1.7409608,1.0,-0.7459421,-0.3481574,0.9853997,-0.23360696,1.0296043
1.1482714,-1.1406025,-1.3382502,0.33786538,1.0,-0.66154146,-0.074926555,-1.5858456,0.20199901,1.9824704
-0.4682488,0.6508691,0.067926146,0.47817495,0.5,0.75341946,-0.36861935,0.17648418,-0.49496454,0.95376027
1.3999453,-0.5476838,-0.79546094,0.33786538,1.0,-0.6145388,0.8070464,0.45122603,-1.0159954,2.1718028
-0.6134452,1.6151329,1.1794386,0.19755584,0.0,-0.8563485,1.1196878,-0.0731073,-1.7447604,-0.9223513
1.3805857,0.4654127,-1.6749495,0.057246294,1.0,-0.6116337,0.28305316,-0.79077095,-1.0553242,-0.81938684
0.9062774,1.0890236,-0.40770105,1.0394131,1.0,1.1186323,-0.33931118,1.0159372,-0.32390887,-1.1889411
0.2964524,-1.2814661,-0.55288666,-1.6264683,0.0,0.013043375,-0.041337203,-0.40337974,0.21187918,0.44176066
0.42228928,1.2248508,-1.6588334,0.47817495,0.5,-0.17925103,0.019599617,-1.4851862,1.0103793,0.17560355
-1.5620619,1.4335452,-1.2935411,-0.6443015,0.0,-0.1100055,-0.80243003,-2.0494745,-0.44575745,-0.15195112
-0.661844,-0.06337826,-0.2875539,-0.36368236,1.0,1.2920604,0.57892865,1.2608495,-0.88196075,0.80925864
-0.40049046,0.34612775,-0.012049885,1.7409608,0.5,-0.74917173,0.46004233,0.616664,-1.4427148,1.2323287
-1.3007083,0.89088345,-0.3200799,-0.5039919,1.0,1.3155082,1.5404413,0.08797355,0.48006362,-1.5256624
-1.7459774,-1.1360875,0.12035403,-0.5039919,1.0,0.21049629,1.2553498,-0.44027463,1.3831946,-0.59697205
-0.88447857,-0.010110442,0.3435966,0.758794,0.0,-0.16041937,-0.6856749,-0.52899843,1.2663302,0.8201436
-0.38113093,-0.3670914,-1.6915363,0.057246294,0.0,2.5009005,0.8202984,-1.0757366,0.70993274,-0.4677387
1.3418667,-1.2338839,-0.11209913,-0.784611,0.5,-1.0556395,-0.95095336,-0.43145564,0.6385433,-0.7982061
-1.3878262,-0.47404033,1.6246406,-0.2233728,0.5,-0.35368577,0.6959321,-2.1200871,1.6976237,1.0185374
1.0805131,-1.5025623,0.07895152,-0.784611,0.5,-1.2324313,-0.5166142,-0.73606366,0.33208147,-1.2895001
-0.41017023,-1.6481005,0.63018966,0.057246294,1.0,0.95246196,-1.0232532,-0.31093752,0.64612967,-0.3015798
1.6903381,-1.2723902,-0.6415024,-1.9070873,0.0,1.689189,0.28004533,0.60988003,-0.32078385,0.32864404
1.4677036,1.5722034,0.9656035,-1.3458492,0.0,1.6699228,-2.6745672,-0.039926462,-1.3620434,-0.57381994
0.7514012,0.15124248,0.96188277,-1.3458492,0.0,1.2239487,-1.7509756,0.7949231,-0.6838489,0.7831557
-0.19721547,1.581504,0.08682406,-0.08306325,0.5,-0.19762047,-0.17749189,1.3491352,-0.009159039,-0.568877
-0.032659516,-0.2508446,1.6681616,-0.6443015,0.0,-0.365241,0.08244177,1.0581701,0.06078537,1.4086195
-1.6588595,-0.6654723,-1.2894312,0.33786538,0.0,-1.6711698,-0.36931878,0.47050986,1.9262859,-0.1257463
0.7707607,0.0021749309,-1.6671101,-0.5039919,0.0,2.0358737,-1.5794363,0.011862679,0.08127717,0.67127013
-0.41985,-0.22674716,0.95227313,-1.3458492,0.5,0.46897808,-0.81789184,-0.980788,1.1788435,0.74602395
